utterance_id,conversation_id,text,speaker_id,character_name,gender,movie_id,movie_name,release_year,rating,votes,genre,entities,sentiment
L2029,L2027,Naturally.  But I would really deplore the loss of such a potential opportunity for Spain for a... dispute over a point of geography.,u24,SANCHEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Spain', 'GPE')]",-0.4932
L2027,L2027,"The State has some reason to be interested in this man's proposition, Your Eminence...",u24,SANCHEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('State', 'ORG')]",0.4019
L2318,L2318,"Beatrix, I want to ask you something.",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Beatrix', 'GPE')]",0.0772
L2430,L2429,I am not a seaman.  But I heard it is no more than a week at sea.  I hope you are not too disappointed.,u15,BOBADILLA,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('no more than a week', 'DATE')]",0.6576
L2291,L2290,"Forgive me, Don Bobadilla -- those positions have already been taken.",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Don Bobadilla', 'PERSON')]",0.2732
L2484,L2484,"How are you feeling, Fernando?",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Fernando', 'PERSON')]",0.128
L2130,L2130,Do you swear on all the Holy Saints in heaven?,u17,FERNANDO,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('the Holy Saints', 'ORG')]",0.4767
L2129,L2127,You promise?  Do you swear on St. Christopher...?,u17,FERNANDO,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('St. Christopher', 'GPE')]",0.3527
L2296,L2295,"Don Bobadilla is already a judge, my Dear Don Cristobal.",u24,SANCHEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Don Bobadilla', 'PERSON'), ('Dear Don Cristobal', 'WORK_OF_ART')]",0.3818
L2282,L2281,"Forgive me, Don Colon.  But what about gold?",u24,SANCHEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Don Colon', 'PERSON')]",0.1406
L2106,L2106,"I remind you, Senor Colon, that you are in no position to bargain with me.",u24,SANCHEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Senor Colon', 'PERSON')]",-0.1027
L2038,L2037,Wait!  I've waited seven years already!  How much longer do you want me to wait?,u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('seven years', 'DATE')]",0.2225
L1963,L1963,"Two minutes... and already you're a dead man.  Don't let passion overwhelm you, Colon.",u19,MARCHENA,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Two minutes', 'TIME')]",-0.7401
L1958,L1957,Ignorance!  I believe the Indies are no more than 750 leagues west of the Canary Islands.,u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Indies', 'ORG'), ('750', 'CARDINAL'), ('the Canary Islands', 'LOC')]",-0.6114
L1957,L1957,How can you be so certain?  The Ocean is said to be infinite.,u19,MARCHENA,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Ocean', 'ORG')]",0.4101
L1952,L1951,To open a new route to Asia.  At the moment there are only two ways of reaching it...,u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Asia', 'LOC'), ('only two', 'CARDINAL')]",0.2023
L1951,L1951,Why do you wish to sail west?,u19,MARCHENA,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('sail west', 'GPE')]",0.4019
L1942,L1942,"Diego is a bright boy -- a pleasure to teach -- but so serious... Brothers should be raised together, Colon.  Even brothers from different mothers...",u19,MARCHENA,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Diego', 'ORG'), ('Colon', 'PERSON')]",0.5106
L2458,L2456,"There is one thing I'd like to understand... Why do you want to go back, after all this?",u18,ISABEL,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('one', 'CARDINAL')]",0.4215
L2072,L2071,No more than the woman who said she would take Granada from the Moors.,u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Granada', 'GPE'), ('Moors', 'PRODUCT')]",-0.296
L2071,L2071,"I should not even be listening to you, since my council said no.  But Santangel tells me you are a man of honor and sincerity... And Sanchez, that you are not a fool.",u18,ISABEL,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Santangel', 'PERSON'), ('Sanchez', 'GPE')]",0.7788
L2388,L2386,"You'll be held in detention, deprived of your privileges and possessions.  Until you are returned to Spain where you will be judged. Have you anything to say?",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Spain', 'GPE')]",-0.4588
L2386,L2386,"In one act of brutality, you have created chaos.  Tribes who were fighting each other are now joining forces against us!  All that because of your criminal savagery!",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('one', 'CARDINAL'), ('Tribes', 'PERSON')]",-0.9492
L2333,L2331,"We came here to stay!  To build! Not to start a crusade.  In this forest, there is enough danger to sweep us away in days!  So we will be brave and swallow our grief.  And in the name of those who died, we will accomplish what we came for.",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('days', 'DATE')]",-0.7074
L2331,L2331,You want a war?  Fine.  We are a thousand.  They outnumber us by ten! Who will you kill?  Which tribe?,u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('ten', 'CARDINAL')]",-0.8531
L2278,L2277,"The Indians have no such word, Don Moxica.",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Indians', 'NORP'), ('Don Moxica', 'PERSON')]",-0.296
L2277,L2277,And you say this is an Indian vice? By God!  I don't see any kind of pleasure that would make this a sin.,u21,MOXICA,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Indian', 'NORP')]",0.1403
L2159,L2157,"Well, I surely know what a quadrant is!  But I've never seen it used at night before.",u20,MENDEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('night', 'TIME')]",0.4199
L2197,L2196,"Six days ago, yes.",u16,COLUMBUS,m,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Six days ago', 'DATE')]",0.4019
L2196,L2196,You lied!  You cheated!  We're way past 750 leagues!,u22,PINZON,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('750', 'CARDINAL')]",-0.7767
L2415,L2414,"Is this true, Brother Buyl?",u18,ISABEL,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Buyl', 'PERSON')]",0.4215
L2414,L2414,... But there is worse.  He ordered the execution of five members of the nobility...,u24,SANCHEZ,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('five', 'CARDINAL')]",-0.631
L2112,L2112,"You were right, Don Sanchez... His demands could never be granted.",u18,ISABEL,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Don Sanchez', 'PERSON')]",-0.1877
L1930,L1930,"Is that the man I knew, Treasurer Sanchez?",u18,ISABEL,?,m1,1492: conquest of paradise,1992,6.2,10421,"[, ', a, d, v, e, n, t, u, r, e, ', ,,  , ', b, i, o, g, r, a, p, h, y, ', ,,  , ', d, r, a, m, a, ', ,,  , ', h, i, s, t, o, r, y, ', ]","[('Treasurer Sanchez', 'PERSON')]",0.128
L3489,L3482,"Yeah, he hated me from day when I was born.  Put it out.  Can you put the cigarette out?",u30,EMIL,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('from day', 'DATE')]",-0.4588
L3478,L3464,"This is not about money, Emil.  I need your trust in me.",u26,CUTLER,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Emil', 'ORG')]",0.5106
L3477,L3464,Thirty-percent.  No more.  Or I call another lawyer.  This is the biggest case of your life.  Don't try to negotiate.  Thirty percent.  Say yes or no.,u30,EMIL,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Thirty-percent', 'PERCENT'), ('Thirty percent', 'PERCENT')]",-0.1779
L3474,L3464,I would say...half.  Half is fair.,u26,CUTLER,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('half', 'CARDINAL')]",0.3182
L3469,L3464,"No, he is here.  Shit...",u30,EMIL,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Shit', 'ORG')]",-0.296
L3468,L3464,Disappeared.  They're looking everywhere.  Maybe he went back to Czechoslovakia.,u26,CUTLER,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Czechoslovakia', 'GPE')]",-0.2263
L3459,L3459,"I brought you some letters.  It's really fan mail.  Women mostly.  One wants to buy you clothes, another sent a check. Another wants a check.",u26,CUTLER,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('One', 'CARDINAL')]",0.3804
L3383,L3383,Oh no!  No!  Shit!,u30,EMIL,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Shit', 'ORG')]",-0.8349
L3309,L3309,A good Immigration lawyer could stall the process.  Eddie recommended one.,u34,JORDY,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Eddie', 'PERSON'), ('one', 'CARDINAL')]",0.4404
L3306,L3305,Ludwig?  He's gay - are you jealous?,u27,DAPHNE,f,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Ludwig', 'ORG')]",-0.5204
L3167,L3167,"I came here.  I had no money.  I knew no one.  I couldn't get a job because you have to have a green card to get work. They approached me - I could've made a lot of money.  I considered it, but... it's not who I am.  They pay me below the table at Ludwig's.",u27,DAPHNE,f,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Ludwig', 'ORG')]",-0.5859
L3059,L3059,...my little sister and I shared a flat - I came home one night and a man was raping her.  His gun was on the chair... He came at me and I shot him.,u27,DAPHNE,f,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('one night', 'TIME')]",-0.7239
L3063,L3062,"I'm from a small town in Slovakia.  Like the South here.  The Police is right, a civilian is wrong.  So I fled.",u27,DAPHNE,f,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Slovakia', 'GPE'), ('South', 'LOC')]",-0.1531
L3047,L3045,"Tamina was a friend of mine.  My shower was broken, she let me use theirs.",u27,DAPHNE,f,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Tamina', 'ORG')]",0.0258
L3210,L3208,"Well, I'm the Deputy Chief Fire Marshall and every now and then I'd like to be included in decisions.",u28,DUFFY,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Fire Marshall', 'PERSON')]",0.296
L3504,L3498,"How are you going to fight this?  Maybe if Oleg hadn't gotten away and you'd been on the front page, as a hero, this thing would be easier to fight.  You'd have the good to weight against the bad! It's unfortunate that I have to make decisions based upon your press coverage but there's nothing I can do!  Gimme your shield.",u28,DUFFY,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Oleg', 'PERSON')]",-0.3147
L3198,L3198,Ladder 20 was on the Rock for training. We stopped there... so she could get cleaned up.,u34,JORDY,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Ladder 20', 'PERSON')]",-0.2263
L3291,L3289,Alright.  Swing by her apartment.  Let her pick up her clothes and take her straight to Hoover Street.  You got that?,u28,DUFFY,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Hoover Street', 'FAC')]",0.4404
L2805,L2801,"You do that, wiseguy.  Now let's solve this thing before Eddie Flemming does.",u28,DUFFY,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Eddie Flemming', 'ORG')]",0.2023
L3028,L3027,"I know.  Relax.  Take it easy.  Don't worry, we'll get those fuckers.",u29,EDDIE,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Relax', 'GPE')]",0.5116
L3027,L3027,He got my gun!  Motherfucker was filming the whole time!,u36,LEON,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Motherfucker', 'ORG')]",-0.8217
L2603,L2602,What's the kid gonna say - sorry? Meanwhile I'm not here anymore. Like last week - we were at the morgue and this guy was all chopped up - spleen here - liver there - his heart in a pan. Six hours ago this guy was walkin' his dog or buyin' a quart of milk.  Who knows?  But some kid's robbed him for $3 or some shit and shot him and now you can't tell if he's a piece of beef or a human being and I'm thinkin' that's me. Sooner or later.  That's me.,u29,EDDIE,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('last week', 'DATE'), ('Six hours ago', 'TIME'), ('3', 'MONEY'), ('Sooner', 'PERSON')]",-0.7885
L2988,L2986,"Tall, short-haired, scary eyes.  Second guy with him was...shorter, with a wrestler's build.  And he wouldn't turn his videocamera off me.",u44,ROSE,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Second', 'ORDINAL')]",-0.4939
L2975,L2975,"Yeah.  He wanted a girl from Czechoslovakia, but I sent him Honey 'cause once they get there, you know, it doesn't really matter - Honey was killed...?  Poor girl...",u44,ROSE,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Czechoslovakia', 'GPE'), ('Honey', 'ORG')]",-0.6106
L2973,L2971,Oh my G-d.  Honey!  Honey's dead?,u44,ROSE,?,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('Honey', 'ORG'), ('Honey', 'ORG')]",-0.68
L2972,L2971,"We don't have her I.D. yet, but one of your girls was killed last night at the King Edward Hotel.",u29,EDDIE,m,m2,15 minutes,2001,6.1,25854,"[, ', a, c, t, i, o, n, ', ,,  , ', c, r, i, m, e, ', ,,  , ', d, r, a, m, a, ', ,,  , ', t, h, r, i, l, l, e, r, ', ]","[('one', 'CARDINAL'), ('last night', 'TIME'), ('the King Edward Hotel', 'FAC')]",-0.8047
